PERMNO,date,TICKER,COMNAM,PRC,VOL,SHROUT,OPENPRC
21413,2021-08-26,META,LISTED FUNDS TRUST,14.81000,173937,2650,15.00000
21413,2021-08-27,META,LISTED FUNDS TRUST,14.96000,122997,2650,14.87000
21413,2021-08-30,META,LISTED FUNDS TRUST,15.03000,221500,2650,15.00000
21413,2021-08-31,META,LISTED FUNDS TRUST,15.11000,155281,4150,15.06000
21413,2021-09-01,META,LISTED FUNDS TRUST,15.24000,1842011,4150,15.22000
21413,2021-09-02,META,LISTED FUNDS TRUST,15.23000,301698,4150,15.31000
21413,2021-09-03,META,LISTED FUNDS TRUST,15.35000,283396,4150,15.23000
21413,2021-09-07,META,LISTED FUNDS TRUST,15.41000,289305,4150,15.43000
21413,2021-09-08,META,LISTED FUNDS TRUST,15.21000,374524,4150,15.37000
21413,2021-09-09,META,LISTED FUNDS TRUST,15.18000,217854,4150,15.14000
21413,2021-09-10,META,LISTED FUNDS TRUST,15.12000,157688,4150,15.21000
21413,2021-09-13,META,LISTED FUNDS TRUST,15.03000,351695,4150,15.18000
21413,2021-09-14,META,LISTED FUNDS TRUST,14.99000,122781,4150,15.07000
21413,2021-09-15,META,LISTED FUNDS TRUST,15.01000,165872,4150,14.97000
21413,2021-09-16,META,LISTED FUNDS TRUST,15.03000,124687,4150,14.95000
21413,2021-09-17,META,LISTED FUNDS TRUST,14.93000,98599,4150,15.02000
21413,2021-09-20,META,LISTED FUNDS TRUST,14.43000,349751,4150,14.57000
21413,2021-09-21,META,LISTED FUNDS TRUST,14.56000,140429,4150,14.52000
21413,2021-09-22,META,LISTED FUNDS TRUST,14.73000,118366,4150,14.58000
21413,2021-09-23,META,LISTED FUNDS TRUST,14.93000,133193,4150,14.81000
21413,2021-09-24,META,LISTED FUNDS TRUST,14.91000,143940,4150,14.80000
21413,2021-09-27,META,LISTED FUNDS TRUST,14.80000,94517,4150,14.86000
21413,2021-09-28,META,LISTED FUNDS TRUST,14.27000,335011,4150,14.58000
21413,2021-09-29,META,LISTED FUNDS TRUST,14.16000,383356,4150,14.35000
21413,2021-09-30,META,LISTED FUNDS TRUST,14.16000,124490,7400,14.23000
21413,2021-10-01,META,LISTED FUNDS TRUST,14.25000,120143,7400,14.24000
21413,2021-10-04,META,LISTED FUNDS TRUST,13.90000,211957,7400,14.15000
21413,2021-10-05,META,LISTED FUNDS TRUST,14.04000,76306,7400,13.95000
21413,2021-10-06,META,LISTED FUNDS TRUST,14.10000,80926,7400,13.89000
21413,2021-10-07,META,LISTED FUNDS TRUST,14.39000,154569,7400,14.30000
21413,2021-10-08,META,LISTED FUNDS TRUST,14.31000,118739,7400,14.45000
21413,2021-10-11,META,LISTED FUNDS TRUST,14.23000,74377,7400,14.22000
21413,2021-10-12,META,LISTED FUNDS TRUST,14.23000,80131,7400,14.24000
